date,hoy_close,pred_close,pred_std_price,real_close,senal_confiable,direccion_pred,direccion_correcta,err_model,err_baseline
2026-06-08,11.2,11.217139704339205,0.0,11.46,,sube,True,0.2428602956607957,0.26000000000000156
2026-06-09,11.46,11.47460501175374,0.0,11.62,,sube,True,0.14539498824625952,0.15999999999999837
2026-06-10,11.62,11.63391838684678,0.0,11.64,,sube,True,0.006081613153220644,0.02000000000000135
2026-06-11,11.64,11.65441978607327,0.0,11.68,,sube,True,0.025580213926730266,0.03999999999999915
2026-06-12,11.68,11.694807807654142,0.0,11.85,,sube,True,0.1551921923458579,0.16999999999999993
2026-06-15,11.85,11.864782944135369,0.0,11.87,,sube,True,0.005217055864630282,0.019999999999999574
2026-06-16,11.87,11.88590077780187,0.0,11.89,,sube,True,0.004099222198130192,0.02000000000000135
2026-06-17,11.89,11.906848092935979,0.0,11.88,,sube,False,0.02684809293597823,0.009999999999999787
2026-06-18,11.88,11.898060106597843,0.0,11.85,,sube,False,0.04806010659784299,0.030000000000001137
2026-06-19,11.85,11.869141473770142,0.0,11.95,,sube,True,0.08085852622985712,0.09999999999999964
2026-06-22,11.95,11.968540710881351,0.0,11.93,,sube,False,0.03854071088135136,0.019999999999999574
2026-06-23,11.93,11.94886194754392,0.0,11.99,,sube,True,0.04113805245608049,0.0600000000000005
2026-06-24,11.99,12.008369680009784,0.0,11.93,,sube,False,0.07836968000978395,0.0600000000000005
2026-06-25,11.93,11.94880776014179,0.0,12.0,,sube,True,0.05119223985821009,0.07000000000000028
2026-06-26,12.0,12.023104551807045,0.0,12.1,,sube,True,0.07689544819295513,0.09999999999999964
2026-06-30,12.1,12.122879718989132,0.0,12.13,,sube,True,0.007120281010868368,0.030000000000001137
2026-07-01,12.13,12.153115776851775,0.0,12.12,,sube,False,0.033115776851776246,0.010000000000001563
2026-07-02,12.12,12.143400054126975,0.0,12.2,,sube,True,0.05659994587302464,0.08000000000000007
2026-07-03,12.2,12.223562545701862,0.0,12.05,,sube,False,0.17356254570186103,0.14999999999999858
2026-07-06,12.05,12.07443508170545,0.0,12.03,,sube,False,0.044435081705451296,0.02000000000000135
2026-07-07,12.03,12.054505992606279,0.0,12.02,,sube,False,0.03450599260627918,0.009999999999999787
2026-07-08,12.02,12.0444563549757,0.0,11.99,,sube,False,0.05445635497570045,0.02999999999999936
2026-07-09,11.99,12.014449867382643,0.0,12.02,,sube,True,0.005550132617356596,0.02999999999999936
2026-07-10,12.02,12.04391329817474,0.0,12.25,,sube,True,0.20608670182526012,0.23000000000000043
2026-07-13,12.25,12.273097249493002,0.0,12.48,,sube,True,0.20690275050699825,0.23000000000000043
2026-07-14,12.48,12.502691095992922,0.0,12.52,,sube,True,0.017308904007077075,0.03999999999999915
2026-07-15,12.52,12.543274768143892,0.0,12.9,,sube,True,0.3567252318561085,0.3800000000000008
2026-07-16,12.9,12.923114750906825,0.0,12.78,,sube,False,0.14311475090682535,0.120000000000001
2026-07-17,12.78,12.805213532522318,0.0,12.62,,sube,False,0.18521353252231876,0.16000000000000014
