Date,Open,Close,High,Low,Volume
2015-03-03,,61.97,,,13710000.0
2015-03-04,,62.13,,,16629999.999999998
2015-03-05,,62.0,,,10930000.0
2015-03-06,,60.89,,,22720000.0
2015-03-09,,61.5,,,13000000.0
2015-03-10,,59.96,,,16360000.0
2015-03-11,,60.24,,,13020000.0
2015-03-12,,61.37,,,18160000.0
2015-03-13,,61.0,,,16510000.000000002
2015-03-16,,61.85,,,15180000.0
2015-03-17,,61.61,,,11720000.0
2015-03-18,,61.75,,,15700000.0
2015-03-19,,61.2,,,11520000.0
2015-03-20,,61.75,,,18370000.0
2015-03-23,,61.14,,,15110000.0
2015-03-24,,60.46,,,12130000.0
2015-03-25,,59.61,,,14950000.0
2015-03-26,,59.54,,,14040000.0
2015-03-27,,59.55,,,11760000.0
2015-03-30,,60.96,,,20660000.0
2015-03-31,,60.58,,,17350000.0
2015-04-01,,59.95,,,18100000.0
2015-04-02,,60.52,,,12700000.0
2015-04-06,,60.47,,,12030000.0
2015-04-07,,60.85,,,11510000.0
2015-04-08,,61.05,,,11730000.0
2015-04-09,,61.47,,,11730000.0
2015-04-10,,61.7,,,9870000.0
2015-04-13,,62.07,,,15470000.0
2015-04-14,,63.04,,,33780000.0
2015-04-15,,64.21,,,28730000.0
2015-04-16,,63.81,,,16640000.0
2015-04-17,,62.84,,,20220000.0
2015-04-20,,63.24,,,12760000.0
2015-04-21,,62.31,,,14990000.0
2015-04-22,,62.94,,,14480000.0
2015-04-23,,62.8,,,12850000.0
2015-04-24,,62.6,,,9600000.0
2015-04-27,,62.34,,,11150000.0
2015-04-28,,62.76,,,12310000.0
2015-04-29,,63.6,,,17600000.0
2015-04-30,,63.26,,,16840000.0
2015-05-01,,63.61,,,11640000.0
2015-05-04,,64.72,,,14970000.0
2015-05-05,,64.4,,,17690000.0
2015-05-06,,63.92,,,18090000.0
2015-05-07,,64.5,,,15040000.0
2015-05-08,,65.49,,,16800000.0
2015-05-11,,65.45,,,13800000.0
2015-05-12,,65.36,,,12760000.0
2015-05-13,,65.52,,,11870000.0
2015-05-14,,66.05,,,11860000.0
2015-05-15,,65.88,,,11150000.0
2015-05-18,,66.42,,,10510000.0
2015-05-19,,67.01,,,14280000.0
2015-05-20,,66.48,,,12450000.0
2015-05-21,,66.65,,,12930000.0
2015-05-22,,66.47,,,9300000.0
2015-05-26,,65.73,,,15570000.0
2015-05-27,,66.47,,,10960000.0
2015-05-28,,66.2,,,11800000.0
2015-05-29,,65.78,,,14310000.0
2015-06-01,,66.08,,,11900000.0
2015-06-02,,66.02,,,12780000.0
2015-06-03,,66.7,,,12930000.0
2015-06-04,,66.33,,,13860000.0
2015-06-05,,67.42,,,20800000.0
2015-06-08,,66.89,,,14560000.0
2015-06-09,,67.18,,,13260000.0
2015-06-10,,68.26,,,17480000.0
2015-06-11,,68.52,,,13740000.0
2015-06-12,,68.25,,,11800000.0
2015-06-15,,67.99,,,14080000.0
2015-06-16,,68.37,,,11690000.0
2015-06-17,,68.14,,,14520000.0
2015-06-18,,68.78,,,16760000.000000002
2015-06-19,,68.08,,,21610000.0
2015-06-22,,68.96,,,14310000.0
2015-06-23,,69.75,,,15740000.0
2015-06-24,,69.02,,,17000000.0
2015-06-25,,68.65,,,13310000.0
2015-06-26,,68.95,,,14490000.0
2015-06-29,,67.2,,,19930000.0
2015-06-30,,67.76,,,20680000.0
2015-07-01,,68.07,,,13960000.0
2015-07-02,,67.52,,,12820000.0
2015-07-06,,67.33,,,13530000.0
2015-07-07,,66.8,,,22420000.0
2015-07-08,,65.43,,,17710000.0
2015-07-09,,66.11,,,14980000.0
2015-07-10,,67.05,,,12360000.0
2015-07-13,,68.09,,,16180000.0
2015-07-14,,69.04,,,20190000.0
2015-07-15,,69.19,,,16890000.0
2015-07-16,,69.56,,,18040000.0
2015-07-17,,69.21,,,14040000.0
2015-07-20,,69.26,,,11510000.0
2015-07-21,,69.1,,,11660000.0
2015-07-22,,70.08,,,15490000.0
2015-07-23,,69.64,,,14330000.0
2015-07-24,,68.91,,,12410000.0
2015-07-27,,68.01,,,16800000.0
2015-07-28,,68.05,,,14930000.0
2015-07-29,,68.94,,,13060000.0
2015-07-30,,69.04,,,10200000.0
2015-07-31,,68.53,,,11910000.0
2015-08-03,,68.53,,,9980000.0
2015-08-04,,68.46,,,10960000.0
2015-08-05,,68.73,,,11300000.0
2015-08-06,,68.25,,,10800000.0
2015-08-07,,68.05,,,11450000.0
2015-08-10,,68.89,,,12660000.0
2015-08-11,,68.23,,,14800000.0
2015-08-12,,67.24,,,21150000.0
2015-08-13,,67.55,,,11930000.0
2015-08-14,,67.89,,,11250000.0
2015-08-17,,68.07,,,10330000.0
2015-08-18,,68.21,,,10620000.0
2015-08-19,,67.6,,,15200000.0
2015-08-20,,65.94,,,20970000.0
2015-08-21,,63.6,,,28240000.0
2015-08-24,,60.25,,,36340000.0
2015-08-25,,59.91,,,31770000.0
2015-08-26,,62.91,,,33580000.0
2015-08-27,,64.48,,,29050000.0
2015-08-28,,64.13,,,16690000.000000002
2015-08-31,,64.1,,,14220000.0
2015-09-01,,61.45,,,23640000.0
2015-09-02,,62.57,,,17760000.0
2015-09-03,,62.68,,,17070000.0
2015-09-04,,61.5,,,20190000.0
2015-09-08,,63.16,,,13390000.0
2015-09-09,,62.18,,,13890000.0
2015-09-10,,62.66,,,15750000.0
2015-09-11,,62.56,,,12770000.0
2015-09-14,,62.38,,,10200000.0
2015-09-15,,63.58,,,14020000.0
2015-09-16,,64.14,,,12240000.0
2015-09-17,,62.65,,,21250000.0
2015-09-18,,60.94,,,31010000.0
2015-09-21,,61.45,,,13140000.0
2015-09-22,,60.91,,,14810000.0
2015-09-23,,60.64,,,11710000.0
2015-09-24,,60.22,,,17290000.0
2015-09-25,,61.47,,,18380000.0
2015-09-28,,59.98,,,17450000.0
2015-09-29,,59.84,,,19330000.0
2015-09-30,,60.97,,,18740000.0
2015-10-01,,61.42,,,16860000.0
2015-10-02,,60.81,,,20440000.0
2015-10-05,,62.02,,,13470000.0
2015-10-06,,62.05,,,12130000.0
2015-10-07,,62.13,,,12820000.0
2015-10-08,,62.13,,,13960000.0
2015-10-09,,61.93,,,12110000.0
2015-10-12,,61.72,,,10860000.0
2015-10-13,,61.55,,,15620000.0
2015-10-14,,59.99,,,28990000.0
2015-10-15,,61.89,,,18150000.0
2015-10-16,,62.43,,,17460000.0
2015-10-19,,62.22,,,14510000.0
2015-10-20,,62.52,,,11550000.0
2015-10-21,,62.06,,,12170000.0
2015-10-22,,63.19,,,15300000.0
2015-10-23,,63.87,,,16990000.0
2015-10-26,,63.9,,,13880000.0
2015-10-27,,63.64,,,8830000.0
2015-10-28,,65.5,,,17960000.0
2015-10-29,,65.21,,,12750000.0
2015-10-30,,64.25,,,15730000.0
2015-11-02,,65.54,,,15250000.0
2015-11-03,,65.78,,,11520000.0
2015-11-04,,65.85,,,11390000.0
2015-11-05,,66.44,,,12720000.0
2015-11-06,,68.46,,,23260000.0
2015-11-09,,67.39,,,17140000.0
2015-11-10,,67.68,,,13240000.0
2015-11-11,,67.35,,,8510000.0
2015-11-12,,66.0,,,13580000.0
2015-11-13,,65.56,,,11840000.0
2015-11-16,,66.51,,,11040000.0
2015-11-17,,66.13,,,12350000.0
2015-11-18,,67.45,,,12910000.0
2015-11-19,,67.66,,,12840000.0
2015-11-20,,67.54,,,11210000.0
2015-11-23,,66.88,,,11340000.0
2015-11-24,,66.78,,,10910000.0
2015-11-25,,66.86,,,7770000.0
2015-11-27,,67.17,,,4050000.0
2015-11-30,,66.68,,,15150000.0
2015-12-01,,67.61,,,12710000.0
2015-12-02,,66.66,,,13440000.0
2015-12-03,,65.8,,,14630000.0
2015-12-04,,67.89,,,17790000.0
2015-12-07,,67.0,,,11690000.0
2015-12-08,,65.96,,,13080000.0
2015-12-09,,65.46,,,16770000.0
2015-12-10,,65.61,,,12840000.0
2015-12-11,,64.07,,,17890000.0
2015-12-14,,64.27,,,17640000.0
2015-12-15,,66.1,,,18130000.0
2015-12-16,,67.53,,,21720000.0
2015-12-17,,66.28,,,18120000.0
2015-12-18,,64.4,,,23820000.0
2015-12-21,,65.54,,,18870000.0
2015-12-22,,65.68,,,12150000.0
2015-12-23,,66.73,,,12520000.0
2015-12-24,,66.6,,,4470000.0
2015-12-28,,66.38,,,6610000.0
2015-12-29,,67.07,,,9820000.0
2015-12-30,,66.59,,,7190000.0
2015-12-31,,66.03,,,14650000.0
2016-01-04,,63.62,,,25390000.0
2016-01-05,,63.73,,,16570000.0
2016-01-06,,62.81,,,22960000.0
2016-01-07,,60.27,,,27630000.0
2016-01-08,,58.92,,,22370000.0
2016-01-11,,58.83,,,20930000.0
2016-01-12,,58.96,,,22970000.0
2016-01-13,,57.34,,,28810000.0
2016-01-14,,58.2,,,31300000.0
2016-01-15,,57.04,,,38130000.0
2016-01-19,,57.01,,,22820000.0
2016-01-20,,55.51,,,34650000.0
2016-01-21,,55.25,,,31300000.0
2016-01-22,,56.95,,,22730000.0
2016-01-25,,55.66,,,21110000.0
2016-01-26,,57.08,,,17540000.0
2016-01-27,,57.04,,,20560000.0
2016-01-28,,57.28,,,15500000.0
2016-01-29,,59.5,,,26990000.0
2016-02-01,,58.86,,,16810000.0
2016-02-02,,57.03,,,22450000.0
2016-02-03,,57.41,,,31540000.0
2016-02-04,,58.4,,,21650000.0
2016-02-05,,57.75,,,22000000.0
2016-02-08,,56.54,,,28270000.0
2016-02-09,,56.2,,,26300000.0
2016-02-10,,55.52,,,22390000.0
2016-02-11,,53.07,,,44330000.0
2016-02-12,,57.49,,,37010000.0
2016-02-16,,58.35,,,23730000.0
2016-02-17,,58.77,,,21580000.0
2016-02-18,,57.81,,,17040000.0
2016-02-19,,57.82,,,15660000.0
2016-02-22,,58.57,,,14880000.0
2016-02-23,,56.12,,,31770000.0
2016-02-24,,56.14,,,25560000.0
2016-02-25,,57.01,,,14470000.0
2016-02-26,,57.54,,,20950000.0
2016-02-29,,56.3,,,19550000.0
2016-03-01,,59.2,,,23960000.0
2016-03-02,,59.76,,,20940000.0
2016-03-03,,59.96,,,15790000.0
2016-03-04,,60.05,,,18460000.0
2016-03-07,,59.94,,,12830000.0
2016-03-08,,58.78,,,14130000.0
2016-03-09,,59.12,,,13240000.0
2016-03-10,,58.61,,,21140000.0
2016-03-11,,59.34,,,21050000.0
2016-03-14,,59.12,,,13440000.0
2016-03-15,,59.2,,,10910000.0
2016-03-16,,58.92,,,17420000.0
2016-03-17,,58.75,,,19410000.0
2016-03-18,,60.48,,,29570000.0
2016-03-21,,60.46,,,12680000.0
2016-03-22,,60.24,,,12040000.0
2016-03-23,,59.94,,,11660000.0
2016-03-24,,59.48,,,12920000.0
2016-03-28,,59.4,,,11160000.0
2016-03-29,,59.03,,,15930000.0
2016-03-30,,59.71,,,13310000.0
2016-03-31,,59.22,,,14900000.0
2016-04-01,,59.87,,,15420000.0
2016-04-04,,59.2,,,12310000.0
2016-04-05,,58.36,,,12890000.0
2016-04-06,,58.81,,,12170000.0
2016-04-07,,57.32,,,19230000.0
2016-04-08,,57.74,,,13550000.0
2016-04-11,,58.2,,,17630000.0
2016-04-12,,59.28,,,17780000.0
2016-04-13,,61.79,,,37520000.0
2016-04-14,,62.59,,,24250000.0
2016-04-15,,61.87,,,19290000.0
2016-04-18,,62.27,,,13810000.0
2016-04-19,,63.32,,,19260000.0
2016-04-20,,64.24,,,14590000.0
2016-04-21,,63.6,,,15400000.0
2016-04-22,,63.97,,,12440000.0
2016-04-25,,63.6,,,10690000.0
2016-04-26,,63.93,,,12050000.0
2016-04-27,,64.11,,,15280000.0
2016-04-28,,63.6,,,12850000.0
2016-04-29,,63.2,,,16379999.999999998
2016-05-02,,63.79,,,10250000.0
2016-05-03,,62.56,,,19120000.0
2016-05-04,,61.57,,,17030000.0
2016-05-05,,61.24,,,14030000.0
2016-05-06,,61.6,,,11060000.0
2016-05-09,,61.21,,,11200000.0
2016-05-10,,62.04,,,11900000.0
2016-05-11,,61.81,,,11250000.0
2016-05-12,,61.77,,,11070000.0
2016-05-13,,61.2,,,15120000.0
2016-05-16,,61.66,,,10950000.0
2016-05-17,,61.66,,,12180000.0
2016-05-18,,64.04,,,24050000.0
2016-05-19,,63.39,,,16079999.999999998
2016-05-20,,63.51,,,11860000.0
2016-05-23,,63.46,,,9350000.0
2016-05-24,,64.54,,,13840000.0
2016-05-25,,65.52,,,18940000.0
2016-05-26,,65.03,,,9430000.0
2016-05-27,,65.43,,,10120000.0
2016-05-31,,65.27,,,15140000.0
2016-06-01,,65.69,,,14030000.0
2016-06-02,,65.81,,,10640000.0
2016-06-03,,64.64,,,20260000.0
2016-06-06,,65.28,,,13190000.0
2016-06-07,,65.06,,,9920000.0
2016-06-08,,65.25,,,9430000.0
2016-06-09,,64.75,,,10820000.0
2016-06-10,,63.84,,,16680000.0
2016-06-13,,63.27,,,14380000.0
2016-06-14,,62.08,,,19510000.0
2016-06-15,,61.97,,,16980000.0
2016-06-16,,62.22,,,16790000.0
2016-06-17,,62.28,,,15750000.0
2016-06-20,,62.37,,,12210000.0
2016-06-21,,62.95,,,11610000.0
2016-06-22,,62.71,,,12640000.0
2016-06-23,,64.05,,,16579999.999999998
2016-06-24,,59.6,,,44110000.0
2016-06-27,,57.61,,,37930000.0
2016-06-28,,59.52,,,29090000.0
2016-06-29,,61.2,,,21480000.0
2016-06-30,,62.14,,,21340000.0
2016-07-01,,61.26,,,14220000.0
2016-07-05,,59.55,,,23360000.0
2016-07-06,,60.19,,,20430000.0
2016-07-07,,60.58,,,13770000.0
2016-07-08,,61.83,,,17000000.0
2016-07-11,,62.27,,,13150000.0
2016-07-12,,63.2,,,16590000.0
2016-07-13,,63.16,,,18530000.0
2016-07-14,,64.12,,,28990000.0
2016-07-15,,64.18,,,17610000.0
2016-07-18,,63.96,,,10820000.0
2016-07-19,,63.86,,,9740000.0
